month_t_minus_12,month_t_minus_11,month_t_minus_10,month_t_minus_9,month_t_minus_8,month_t_minus_7,month_t_minus_6,month_t_minus_5,month_t_minus_4,month_t_minus_3,month_t_minus_2,month_t_minus_1
1.9607489,1.7957015,1.7750701,1.6822306,0.47531965,-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182
1.7957015,1.7750701,1.6822306,0.47531965,-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363
1.7750701,1.6822306,0.47531965,-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376
1.6822306,0.47531965,-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026
0.47531965,-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308
-0.5974909,-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346
-1.3505203,-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541
-1.4639912,-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628
-1.6806152,-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628
-1.690931,-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597
-2.0313416,-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156
-2.0829182,-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182
-1.4949363,-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442
-0.56654376,-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878
-0.18487026,-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909
-0.0920308,-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668
-0.36023346,-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013
-0.7728541,-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965
-1.288628,-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026
-1.288628,-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095
-1.4433597,-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414
-1.8147156,-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303
-2.0829182,-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782
-2.165442,-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495
-1.721878,-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949
-0.5974909,0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784
0.07301668,0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706
0.1968013,0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394
0.062700965,-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223
-0.25708026,-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163
-0.52528095,-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802
-0.70064414,-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706
-0.88632303,-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917
-0.9894782,-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256
-1.2370495,-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376
-1.102949,-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985
-0.78316784,-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515
-0.08171706,0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651
0.46500394,0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307
0.7435223,0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935
0.68163,0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123
0.3824802,-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225
-0.08171706,-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881
-0.37054917,-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695
-0.31897256,-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637
-0.56654376,-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782
-0.71095985,-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042
-0.5046515,-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938
-0.17455651,0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504
0.42374307,0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624
0.9910935,1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989
1.4037123,1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605
1.6100225,1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822
1.1870881,0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748
0.86730695,0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715
0.96014637,1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415
1.1148782,1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564
1.3315042,1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932
1.1251938,0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612
0.27932504,0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042
0.52689624,0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134
0.7950989,0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185
0.82604605,0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195
0.45468822,0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701
0.5784748,0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141
0.64036715,0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725
0.23806415,0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012
0.114277564,0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537
0.26900932,0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143
0.16585612,0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748
0.15554042,-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511
-0.07140134,0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965
0.10396185,0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737
0.53721195,1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415
1.0426701,1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266
1.156141,1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647
1.011725,0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123
0.9292012,0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547
0.7641537,0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559
0.6713143,0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706
0.5784748,0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168
0.4959511,0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882
0.47531965,0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356
0.34121737,0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495
0.23806415,0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628
0.87762266,1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307
1.2386647,1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256
1.4037123,0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715
0.91888547,0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093
0.18648559,-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266
-0.08171706,-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682
-0.20550168,-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075
-0.23644882,-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822
-0.79348356,-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277
-1.2370495,-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177
-1.288628,-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384
-0.8244307,-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645
-0.31897256,0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837
0.64036715,1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844
1.0014093,0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715
0.87762266,0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043
0.43405682,0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668
0.28964075,0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651
0.45468822,0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384
0.5475277,0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574
0.83636177,0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073
0.8879384,0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139
0.3721645,0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864
0.0008066837,0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182
0.22774844,0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785
0.64036715,0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464
0.5991043,0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914
0.5062668,-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272
-0.17455651,-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612
-0.7625384,-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564
-1.3092574,-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079
-1.6084073,-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772
-1.763139,-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095
-1.9281864,-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675
-2.0829182,-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571
-1.8559785,-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809
-0.8347464,-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733
-0.050769914,0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113
0.21743272,0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942
0.16585612,0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253
0.114277564,-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039
-0.16424079,-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012
-0.42212772,-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434
-0.52528095,-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195
-0.6490675,-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223
-1.1751571,-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884
-1.2576809,-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674
-0.94821733,-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349
-0.29834113,0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567
0.60942,1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199
1.1458253,1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513
1.1974039,0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123
0.9292012,0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612
0.5578434,0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467
0.53721195,0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755
0.7435223,1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156
1.3211884,1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156,-1.907555
1.5068674,1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156,-1.907555,-1.8766099
1.228349,1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156,-1.907555,-1.8766099,-1.9385022
1.1664567,1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156,-1.907555,-1.8766099,-1.9385022,-1.9385022
1.3418199,1.3624513,0.85699123,0.16585612,-0.68001467,-1.4536755,-1.8147156,-1.907555,-1.8766099,-1.9385022,-1.9385022,-1.2783122
